名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
汉渝路散排,渝北两路,汉渝路散排,6148,板楼/塔板结合/平房,660户,22栋,商品房/经济适用房,1990-2000年 ,0.8至1.98元/平米/月,暂无信息,重庆华都营建有限公司
川九小区,渝北两路,川九小区,7019,塔楼/板楼/塔板结合,715户,20栋,商品房/经济适用房,1992-2003年 ,0.2至1元/平米/月,暂无信息,暂无信息
横街11号13号,渝北两路,横街11号13号,6917,板楼,138户,5栋,商品房/经济适用房/私产/集资房,1999年 ,0.35元/平米/月,暂无信息,暂无信息
渝航路33号,渝北两路,渝航路33号,5512,板楼,214户,1栋,商品房,1998-2002年 ,3元/平米/月,暂无信息,重庆市渝北房屋开发公司
渝航路一巷,渝北两路,渝航路一巷,6775,塔楼/板楼/塔板结合,220户,9栋,商品房/集资房,1995-2000年 ,0.5元/平米/月,暂无信息,暂无信息
凯歌一支路,渝北两路,凯歌一支路,5139,板楼/塔板结合,595户,7栋,商品房/私产/集资房,2000-2012年 ,0.45元/平米/月,重庆鑫隆物业有限公司,未知
龙永街28号,渝北两路,龙永街28号,7505,板楼,161户,2栋,商品房/私产,1999-2000年 ,0.4元/平米/月,暂无信息,无开发商
龙盛街,渝北两路,龙盛街,5679,板楼/塔板结合,813户,16栋,商品房,1996-2007年 ,0.2至30元/平米/月,无物业,重庆华都营建有限公司
祥和小区,渝北两路,渝湖路137号,5746,板楼,65户,1栋,商品房/私产,2002-2008年 ,暂无信息,暂无信息,暂无信息
双凤支路5号,渝北两路,双凤支路5号,8682,板楼,123户,3栋,商品房,1995-2008年 ,3元/平米/月,暂无信息,重庆市渝北房屋开发公司
文星苑,渝北两路,渝航路206号,6352,板楼/塔板结合/平房,132户,3栋,商品房,1997-2006年 ,1至20元/平米/月,暂无信息,无开发商
龙吉街散排,渝北两路,龙吉街散排,5661,塔楼/板楼,880户,22栋,商品房/经济适用房/私产,1995-2008年 ,0.5至2.63元/平米/月,重庆锦德物业发展有限公司,单位自建
龙庆街,渝北两路,龙庆街,5529,塔楼/板楼,501户,11栋,商品房/私产,1998-2000年 ,0.5至30元/平米/月,重庆旭东物业发展有限公司,重庆市渝北房屋开发公司
龙顺街,渝北两路,龙顺街,5600,板楼,979户,22栋,商品房/集资房,1990-2013年 ,暂无信息,暂无信息,单位自建
龙旺街,渝北两路,龙旺街,5477,塔楼/板楼/塔板结合,1220户,25栋,商品房/使用权/集资房,1995-2007年 ,0.3至0.5元/平米/月,暂无信息,重庆华都营建有限公司
鹭岭尚品,渝北两路,兴科大道一碗水后街（观音公园旁）,8815,塔楼,467户,3栋,商品房,2012-2015年 ,1.6元/平米/月,重庆大路实业有限公司,重庆大路实业有限公司
龙裕街,渝北两路,龙裕街,5097,板楼,1048户,17栋,商品房/私产/集资房,1995-2008年 ,0.3至30元/平米/月,无物业,重庆华都营建有限公司
银海峰景,渝北两路,两路镇双龙湖街道一碗水前街18号,7870,塔楼/板楼,831户,10栋,商品房,2000-2015年 ,1元/平米/月,重庆市银海物业管理有限公司, 重庆汇东房地产开发有限公司
津和苑,渝北两路,渝湖路8号,8136,板楼/塔板结合,202户,6栋,商品房,2000年 ,20元/平米/月,重庆兰华物业管理有限公司,重庆华都营建有限公司
龙发街,渝北两路,龙发街,5726,塔楼/板楼,274户,8栋,商品房/经济适用房/私产,1994-1997年 ,暂无信息,暂无信息,暂无信息
龙平支街,渝北两路,龙平支街,5935,板楼/塔板结合,761户,7栋,商品房/经济适用房,1995-2015年 ,0.22至30元/平米/月,无物业,融创开发商
龙平街3巷,渝北两路,龙平街3巷,5692,板楼/平房,321户,3栋,商品房,1998-2001年 ,0.3元/平米/月,暂无信息,无
龙康街社区,渝北两路,龙康街社区,5259,塔楼/板楼/塔板结合,1210户,24栋,商品房,1990-2006年 ,0.3至10元/平米/月,无物业,金光华集团
龙升街,渝北两路,龙升街,5639,塔楼/板楼/平房,1255户,18栋,商品房/私产,1995-2005年 ,3至30元/平米/月,暂无信息,重庆市渝北房屋开发公司
龙升南街,渝北两路,龙升南街,5813,板楼/塔板结合,304户,4栋,商品房/集资房,1998-2001年 ,0.3元/平米/月,暂无信息,天津华府置业有限公司
龙庆小区,渝北两路,龙庆街40号,5481,塔楼/板楼,763户,8栋,商品房,1996-2002年 ,0.2至0.5元/平米/月,重庆万有康年物业管理有限公司,四川华都置业有限公司
名人山庄,渝北两路,名人山庄,6000,板楼/塔板结合,415户,6栋,商品房/私产,2000-2006年 ,0.6元/平米/月,暂无信息,上海南上海动拆迁置业有限公司
双龙西路,渝北两路,双龙西路,4547,板楼/塔板结合/平房,1935户,39栋,商品房/私产/拆迁还建房,1990-2010年 ,0.4至0.8元/平米/月,暂无信息,上海双广置业有限公司
北湖支路,渝北两路,北湖支路,6580,板楼/塔板结合/平房,609户,15栋,商品房,1996-2005年 ,0.5元/平米/月,重庆渝北物业公司,无
飞湖路社区,渝北两路,龙升南街4号,5654,塔楼/板楼/塔板结合,1099户,20栋,商品房/集资房,1995-2004年 ,0.5至1.2元/平米/月,暂无信息,未知
时代阳光,渝北两路,五星路303号,7305,板楼,633户,4栋,商品房,2006-2009年 ,0.5元/平米/月,重庆保利物业管理有限公司,保利（重庆）投资实业有限公司
北湖路,渝北两路,北湖路,4739,板楼/塔板结合,1114户,28栋,商品房/私产,1996-2009年 ,0.5至30元/平米/月,圣兴物业,大庆北湖国际城投资管理有限公司
丰德阳光水岸,渝北两路,龙盛街99号,8661,塔楼/板楼/塔板结合,654户,4栋,商品房/私产,1997-2016年 ,1元/平米/月,暂无信息,重庆丰德实业有限公司
渝北园丁新村,渝北两路,双龙湖街道龙平街一巷4号,7366,板楼,247户,4栋,商品房,1995-2005年 ,20元/平米/月,暂无信息,无
建威北宫,渝北两路,渝湖路56号,5923,板楼/塔板结合,241户,7栋,商品房,2000-2006年 ,0.7元/平米/月,华宇物业公司,重庆华都营建有限公司
聚兴小区,渝北两路,两路双凤桥街道汉渝路56号,6059,板楼,161户,3栋,商品房/私产,2000-2015年 ,0.3元/平米/月,暂无信息,重庆华都营建有限公司
一碗水前街,渝北两路,一碗水前街,5804,塔板结合,702户,9栋,商品房/集资房,1990-2004年 ,0.5至3元/平米/月,重庆金科物业管理公司,重庆市渝北房屋开发公司
凯歌路,渝北两路,凯歌路,5460,塔楼/板楼/塔板结合/平房,1991户,26栋,商品房/使用权/私产,1999-2008年 ,0.3至20元/平米/月,无物业管理服务, 重庆汇东房地产开发有限公司
一碗水后街,渝北两路,一碗水后街,5999,塔楼/板楼,403户,6栋,商品房/经济适用房/私产,2000-2004年 ,0.5至12元/平米/月,暂无信息,重庆市渝北房屋开发公司
金易人家,渝北两路,汉渝路74号,5040,板楼,282户,4栋,商品房,2002-2009年 ,暂无信息,暂无信息,北京金易房地产开发有限公司
泰和苑,渝北两路,南天湖支路,8964,塔楼,306户,2栋,商品房,2000-2014年 ,1至1.5元/平米/月,重庆泰鸿置业有限公司,信阳市园林实业发展有限责任公司
鼎鹿港湾,渝北两路,凯歌一支路12号,6710,平房,166户,1栋,商品房,1998-2012年 ,1.5元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司
高朋花园,渝北两路,一碗水转盘北侧,8711,板楼,443户,8栋,商品房,1998-2015年 ,0.69至0.7元/平米/月,重庆达祥物业管理有限公司,诸暨祥生祥坤置业有限公司
五星小区,渝北两路,双龙湖街道龙兴街81号,5739,板楼,165户,3栋,商品房,1998-2003年 ,0.6元/平米/月,暂无信息,无
龙平街5号,渝北两路,龙平街5号,6321,未知类型,32户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙平街7号,渝北两路,龙平街7号,6065,未知类型,42户,1栋,商品房,2008年 ,暂无信息,暂无信息,暂无信息
渝航路87号,渝北两路,渝航路87号,7000,未知类型,31户,2栋,商品房,1995年 ,暂无信息,暂无信息,暂无信息
双龙大道2号附1号,渝北两路,双龙大道2号附1号,9649,未知类型,342户,1栋,商品房,2004年 ,1元/平米/月,暂无信息,暂无信息
汉渝路76号,渝北两路,汉渝路76号,5228,未知类型,42户,1栋,商品房,2000年 ,0.5元/平米/月,暂无信息,暂无信息
锦湖路2号,渝北两路,锦湖路2号,5771,塔楼,2户,1栋,商品房,2003年 ,0.5元/平米/月,暂无信息,暂无信息
渝航路149号,渝北两路,渝航路149号,7107,未知类型,32户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
渝北区委家属院,渝北两路,义学路64号,7111,板楼,110户,4栋,商品房/经济适用房/集资房,2000年 ,1元/平米/月,重庆金易物业服务有限公司,暂无信息
龙达街支巷8号,渝北两路,龙达街支巷8号,5790,未知类型,16户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙平支街4号,渝北两路,龙平支街4号,5446,塔楼,219户,1栋,商品房,1999年 ,0.5元/平米/月,重庆鑫龙物业有限公司,暂无信息
双凤支路130号,渝北两路,双凤支路130号,6299,未知类型,21户,1栋,商品房,2000年 ,暂无信息,暂无信息,暂无信息
渝航路社区,渝北两路,渝航路社区,5419,未知类型,133户,5栋,商品房/房改房,1996-2006年 ,暂无信息,暂无信息,暂无信息
锦湖路62号,渝北两路,锦湖路,5795,未知类型,1户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
碧津家园,渝北两路,胜利路碧津家园,6770,板楼,94户,4栋,商品房,2003-2005年 ,0.6元/平米/月,暂无信息,暂无信息
水气大楼,渝北两路,双龙湖街道绣湖路1号,6422,板楼,120户,3栋,商品房,2009年 ,暂无信息,暂无信息,暂无信息
瑞雪花园,渝北两路,渝北回兴,3943,板楼,61户,1栋,商品房,1998-2000年 ,暂无信息,暂无信息,暂无信息
建设路17号,渝北两路,建设路17号,5664,板楼/塔板结合,92户,4栋,商品房,1985-2000年 ,暂无信息,暂无信息,暂无信息
双凤路15号,渝北两路,双凤路15号,6122,板楼,55户,1栋,商品房,2000年 ,暂无信息,暂无信息,暂无信息
金鑫小区,渝北两路,凯歌路39号,5322,塔楼/板楼/平房,245户,8栋,商品房,2000-2019年 ,2.8元/平米/月,重庆市涪陵区毓炫物业管理有限责任公司,融创嘉业
玉宇佳苑,渝北两路,双龙西路265号附36号,5254,塔板结合,418户,5栋,商品房,2000-2002年 ,0.5至20元/平米/月,重庆高地物业,重庆华都营建有限公司
人和春天（渝北）,渝北两路,一碗水前街16号,6317,塔楼/板楼,603户,8栋,商品房,2000-2008年 ,0.5至1.3元/平米/月,重庆高博物业发展有限公司, 重庆桥达茂宸房地产开发有限公司
兰桂园,渝北两路,凯歌路2号,6208,板楼,123户,1栋,商品房,1996-2002年 ,1元/平米/月,重庆中交物业管理有限公司,未知
前坤凯乐家园,渝北两路,渝北区一碗水前街与一碗水后街交叉口西北100米,4645,塔板结合,227户,2栋,商品房,2000年 ,暂无信息,暂无信息,暂无信息
渝航路三巷,渝北两路,渝航路三巷,5794,板楼/塔板结合,587户,20栋,商品房/房改房/经济适用房,1993-2007年 ,0.5元/平米/月,暂无信息,暂无信息
渝航路39号,渝北两路,渝航路39号,4447,板楼,38户,1栋,商品房,1998-1999年 ,3元/平米/月,暂无信息,重庆市渝北房屋开发公司
东升雅苑,渝北两路,凯歌路后街12号,7929,塔板结合,128户,1栋,商品房,2000-2006年 ,30元/平米/月,暂无信息, 重庆汇东房地产开发有限公司
107地质队小区,渝北两路,渝航路四巷1号,6778,塔楼,162户,3栋,商品房/集资房,1995-2000年 ,暂无信息,暂无信息,暂无信息
锦湖雅苑,渝北两路,锦湖路78号,5888,板楼,99户,2栋,商品房,1997-2002年 ,暂无信息,暂无信息,暂无信息
春城四季,渝北两路,龙康街161号,5818,板楼,197户,4栋,商品房/私产,2007年 ,0.7元/平米/月,暂无信息,内蒙古额姞养老产业管理股份有限公司
山水绿城,渝北两路,滨港路39号,8720,塔楼,634户,5栋,商品房/使用权,2002-2009年 ,0.8元/平米/月,重庆市渝北区龙发物业管理股份有限公司, 重庆汇东房地产开发有限公司
翠湖路一巷71号,渝北两路,翠湖路一巷71号,4312,未知类型,15户,1栋,商品房,2002年 ,暂无信息,暂无信息,暂无信息
龙平街2号,渝北两路,龙平街2号,5051,板楼,54户,1栋,商品房,1993-2002年 ,0.5元/平米/月,暂无信息,暂无信息
龙康街115号,渝北两路,龙康街115号,4913,板楼,10户,1栋,商品房,2003年 ,0.5元/平米/月,暂无信息,暂无信息
义学路2号,渝北两路,义学路2号,10451,板楼/塔板结合/平房,277户,3栋,商品房,2000-2008年 ,0.5元/平米/月,暂无信息,暂无信息
锦湖路17号,渝北两路,锦湖路17号,5494,板楼,132户,3栋,商品房,1998-2000年 ,0.4至1元/平米/月,暂无信息,金光华集团
渝北国土分局家属院,渝北两路,双龙大道207号,6935,未知类型,48户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙达支巷21号,渝北两路,龙达支巷21号,5078,板楼,111户,2栋,商品房,2000-2006年 ,0.5元/平米/月,暂无信息,暂无信息
钻石国际,渝北两路,两路老城汉渝路80号,10579,塔楼,134户,1栋,商品房/使用权,2000-2016年 ,1.2元/平米/月,北京世邦魏理仕物业管理服务有限公司重庆分公司,暂无信息
鸳鸯镇家属院,渝北两路,鸳鸯镇家属院,0,板楼,368户,2栋,商品房/经济适用房/集资房,2000年 ,暂无信息,街道办事处（委员会）代管物业,未知
双北街社区,渝北两路,双北街社区,0,板楼,124户,4栋,商品房,2000年 ,0.5元/平米/月,暂无信息,暂无信息
建设路71号,渝北两路,建设路71号,4800,未知类型,66户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
华都湖滨园,渝北两路,翠湖路66号,4928,板楼,95户,6栋,商品房,2003年 ,0.25元/平米/月,重庆华都物业管理有限责任公司,重庆华都营建有限公司
锦程苑,渝北两路,双龙东路82号,0,板楼,64户,1栋,商品房,2003-2008年 ,0.8元/平米/月,暂无信息,重庆华都营建有限公司
渝航路二巷,渝北两路,渝航路二巷,0,板楼,140户,5栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
满园春,渝北两路,双龙东路125号,0,板楼,33户,1栋,商品房,1992年 ,1.5元/平米/月,暂无信息,暂无信息
渝航路2号,渝北两路,渝航路2号,0,板楼,24户,1栋,商品房,1999年 ,暂无信息,暂无信息,暂无信息
翠湖路二巷,渝北两路,翠湖路二巷,5500,板楼,203户,6栋,商品房,1999-2000年 ,暂无信息,暂无信息,重庆华都营建有限公司
义学路10号,渝北两路,义学路10号,8769,塔楼,109户,3栋,商品房,1995-2007年 ,0.8元/平米/月,暂无信息,融创开发商
清风阁,渝北两路,翠湖路3巷3号,0,塔楼,56户,1栋,商品房,暂无信息 ,0.8元/平米/月,暂无信息,暂无信息
双龙东路155号,渝北两路,双龙东路155号,0,塔板结合,192户,1栋,商品房,暂无信息 ,暂无信息,重庆新宇有限公司,暂无信息
南湖花园,渝北两路,双龙大道245号,4865,塔板结合,161户,1栋,商品房,2000-2005年 ,30元/平米/月,暂无信息,金光华集团
翠湖路一巷13到79号,渝北两路,翠湖路一巷13-79号,5808,板楼,444户,9栋,商品房/私产/集资房,1999-2003年 ,暂无信息,暂无信息,融创开发商
怡心苑,渝北两路,双龙大道翠湖路4巷28号,4782,塔板结合,81户,1栋,商品房,2002年 ,1元/平米/月,香港置地怡置物业,成都怡置星怡房地产开发有限公司
锦湖园,渝北两路,锦湖路80号,3638,板楼,173户,4栋,商品房,2000-2005年 ,0.8元/平米/月,暂无信息,重庆华都营建有限公司
翠湖支路13到155号,渝北两路,翠湖支路13到155号,5082,板楼/塔板结合,366户,9栋,商品房,2000年 ,0.8元/平米/月,暂无信息,天津星华府置业有限公司
绣湖路52到97号,渝北两路,绣湖路52-97号,5616,塔楼/板楼,325户,4栋,商品房,1995-2015年 ,0.5至3元/平米/月,重庆日月物业管理有限公司,重庆市渝北房屋开发公司
